Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Postcode_Agrupado,Airbnb_Price
Carrum Downs,4,h,609000.0,S,3201,2,2,549.0,,2005,Frankston,-38.09601,145.19633000000005,South-Eastern Metropolitan,3299.0,152.70583
Chelsea,3,h,875000.0,S,3196,1,3,534.0,127.0,1970,Kingston,-38.046659999999996,145.12354,South-Eastern Metropolitan,3199.0,120.694916
Cheltenham,4,h,920000.0,VB,3192,2,2,530.0,,,Kingston,-37.965309999999995,145.08502,Southern Metropolitan,3199.0,115.066666
Cheltenham,4,h,1165000.0,S,3192,2,2,594.0,,,Kingston,-37.9727,145.07016000000004,Southern Metropolitan,3199.0,115.066666
Cheltenham,3,h,1201000.0,S,3192,2,3,638.0,156.0,1960,Kingston,-37.955690000000004,145.06588,Southern Metropolitan,3199.0,115.066666
Cheltenham,3,h,910000.0,S,3192,1,2,541.0,,,Kingston,-37.96306,145.0803,Southern Metropolitan,3199.0,115.066666
Cheltenham,4,h,1200000.0,SP,3192,2,2,582.0,,,Kingston,-37.97531,145.07943,Southern Metropolitan,3199.0,115.066666
Clayton,3,u,810000.0,S,3168,1,2,340.0,100.0,1955,Monash,-37.92559,145.10804,South-Eastern Metropolitan,3199.0,77.427635
Clayton South,3,h,850000.0,S,3169,1,4,591.0,,,Kingston,-37.93663,145.11236,South-Eastern Metropolitan,3199.0,82.68965
Clifton Hill,4,h,1010000.0,PI,3068,3,1,193.0,,,Yarra,-37.79395,144.98899,Northern Metropolitan,3099.0,126.012985
Clifton Hill,2,h,980000.0,S,3068,1,1,189.0,,,Yarra,-37.79335,144.98911,Northern Metropolitan,3099.0,126.012985
Coburg,4,h,975000.0,SP,3058,2,2,301.0,209.0,2005,Moreland,-37.73697,144.97568,Northern Metropolitan,3099.0,103.10526
Coburg,3,t,880000.0,S,3058,1,1,771.0,104.0,2004,Moreland,-37.747009999999996,144.96368999999999,Northern Metropolitan,3099.0,103.10526
Coburg North,3,h,841000.0,S,3058,1,3,533.0,150.0,1960,Moreland,-37.72631,144.96274,Northern Metropolitan,3099.0,103.10526
Collingwood,3,h,1300000.0,S,3066,1,1,112.0,,,Yarra,-37.795559999999995,144.98873,Northern Metropolitan,3099.0,145.9899
Collingwood,2,t,931000.0,S,3066,1,1,109.0,90.0,2001,Yarra,-37.79737,144.98492,Northern Metropolitan,3099.0,145.9899
Craigieburn,3,h,492000.0,S,3064,2,2,255.0,184.0,2009,Hume,-37.59735,144.91118,Northern Metropolitan,3099.0,71.40476
Croydon,3,h,858000.0,S,3136,1,2,857.0,139.0,1960,Maroondah,-37.802440000000004,145.29711,Eastern Metropolitan,3199.0,84.80769
Dandenong North,3,h,682000.0,S,3175,1,5,556.0,105.0,1987,Greater Dandenong,-37.957879999999996,145.21389,South-Eastern Metropolitan,3199.0,185.57143
Deer Park,3,h,629500.0,SA,3023,1,5,534.0,,,Brimbank,-37.75504,144.77313999999996,Western Metropolitan,3099.0,92.6
Dingley Village,4,h,1281000.0,S,3172,2,2,566.0,234.0,2000,Kingston,-37.97215,145.12389,South-Eastern Metropolitan,3199.0,79.666664
Doncaster,3,t,751000.0,S,3108,2,1,170.0,139.0,2010,Manningham,-37.78267,145.14278000000004,Eastern Metropolitan,3199.0,128.82979
Doveton,3,h,469000.0,SP,3177,1,2,585.0,101.0,1959,Casey,-37.99515,145.23244,South-Eastern Metropolitan,3199.0,185.57143
Doveton,3,h,531000.0,SP,3177,1,5,586.0,,,Casey,-37.991609999999994,145.23278,South-Eastern Metropolitan,3199.0,185.57143
Eltham,4,h,1085000.0,PI,3095,2,2,782.0,,,Nillumbik,-37.70349,145.16281,Eastern Metropolitan,3099.0,112.0
Eltham,3,h,915000.0,S,3095,2,2,795.0,146.0,1960,Nillumbik,-37.72503,145.15142,Eastern Metropolitan,3099.0,112.0
Eltham,4,h,890000.0,S,3095,2,2,1010.0,,,Nillumbik,-37.728809999999996,145.13703999999996,Eastern Metropolitan,3099.0,112.0
Elwood,3,h,1800000.0,VB,3184,2,2,380.0,,1920,Port Phillip,-37.88922,144.9896,Southern Metropolitan,3199.0,147.45374
Epping,3,h,600000.0,S,3076,1,2,555.0,,,Whittlesea,-37.64417,145.04043000000001,Northern Metropolitan,3099.0,51.52941
Epping,3,h,647000.0,S,3076,2,4,614.0,,,Whittlesea,-37.64035,145.05624,Northern Metropolitan,3099.0,51.52941
Essendon,3,t,770000.0,VB,3040,1,1,116.0,,2001,Moonee Valley,-37.73899,144.89291,Western Metropolitan,3099.0,114.14286
Essendon,3,h,1150000.0,S,3040,1,2,658.0,183.0,1950,Moonee Valley,-37.75009,144.89271000000005,Western Metropolitan,3099.0,114.14286
Essendon North,3,u,1170000.0,S,3041,2,1,292.0,,,Moonee Valley,-37.73727,144.8986,Western Metropolitan,3099.0,86.39995
Fairfield,4,h,1255000.0,S,3078,1,1,368.0,148.0,1915,Darebin,-37.77167,145.02015,Northern Metropolitan,3099.0,111.202705
Fairfield,3,h,1300000.0,SP,3078,2,4,579.0,113.0,1960,Darebin,-37.77252,145.02546,Northern Metropolitan,3099.0,111.202705
Fawkner,3,h,680000.0,SP,3060,2,2,588.0,,,Moreland,-37.69403,144.96674,Northern Metropolitan,3099.0,71.38217
Fawkner,3,h,670000.0,VB,3060,2,2,350.0,,,Moreland,-37.69592,144.96381,Northern Metropolitan,3099.0,71.38217
Forest Hill,4,h,950000.0,VB,3131,2,3,587.0,,,Whitehorse,-37.84154,145.17606,Eastern Metropolitan,3199.0,112.59259
Frankston,4,h,650000.0,S,3199,2,2,710.0,,,Frankston,-38.16802,145.14348999999999,South-Eastern Metropolitan,3199.0,174.96117
Frankston South,2,h,910000.0,S,3199,1,2,894.0,,,Frankston,-38.16185,145.10976000000005,South-Eastern Metropolitan,3199.0,174.96117
Frankston South,4,h,760000.0,S,3199,2,2,536.0,180.0,1965,Frankston,-38.16363,145.11545,South-Eastern Metropolitan,3199.0,174.96117
Gisborne,6,h,650000.0,SP,3437,2,2,1301.0,,,Macedon Ranges,-37.507329999999996,144.58666000000005,Northern Victoria,3499.0,
Glen Iris,3,h,1738000.0,S,3146,2,2,692.0,,,Boroondara,-37.85672,145.09098999999995,Southern Metropolitan,3199.0,135.83333
Glen Iris,2,t,965000.0,S,3146,2,1,704.0,,,Boroondara,-37.85698,145.04686,Southern Metropolitan,3199.0,135.83333
Glen Iris,3,t,1333000.0,S,3146,2,1,344.0,,,Boroondara,-37.85289,145.0944,Southern Metropolitan,3199.0,135.83333
Glen Iris,2,h,1366000.0,S,3146,2,1,241.0,,,Boroondara,-37.86277000000001,145.04012,Southern Metropolitan,3199.0,135.83333
Glen Waverley,3,h,1275000.0,S,3150,2,2,714.0,164.0,1973,Monash,-37.88809000000001,145.19011,Eastern Metropolitan,3199.0,124.02646
Glen Waverley,3,h,1750000.0,PI,3150,1,0,727.0,,,Monash,-37.8763,145.17166,Eastern Metropolitan,3199.0,124.02646
Glen Waverley,5,h,1480000.0,S,3150,2,2,718.0,237.0,1980,Monash,-37.8888,145.18692,Eastern Metropolitan,3199.0,124.02646
Glenroy,2,h,605000.0,PI,3046,1,5,589.0,,,Moreland,-37.69708,144.92967,Northern Metropolitan,3099.0,69.03333
Greensborough,3,h,922000.0,S,3088,2,2,587.0,200.0,1979,Banyule,-37.68569,145.10902,Northern Metropolitan,3099.0,68.36364
Greensborough,4,h,865000.0,S,3088,2,2,734.0,211.0,1980,Banyule,-37.6929,145.1272,Northern Metropolitan,3099.0,68.36364
Greenvale,5,h,650000.0,PI,3059,2,2,512.0,239.0,2014,Hume,-37.6248,144.87612,Northern Metropolitan,3099.0,136.41176
Hallam,3,h,661000.0,S,3803,1,3,819.0,,,Casey,-38.00377,145.26161000000005,South-Eastern Metropolitan,3899.0,128.05775
Hampton,3,h,1520000.0,VB,3188,1,3,627.0,,,Bayside,-37.94515,145.01886000000005,Southern Metropolitan,3199.0,245.11267
Hampton,3,h,1450000.0,S,3188,1,1,464.0,147.0,1948,Bayside,-37.937529999999995,145.0102,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,1060000.0,PI,3188,2,3,465.0,,,Bayside,-37.93524,145.03438,Southern Metropolitan,3199.0,245.11267
Hampton East,2,t,875000.0,VB,3188,1,1,234.0,,,Bayside,-37.93522,145.02837,Southern Metropolitan,3199.0,245.11267
Hawthorn,4,h,2325000.0,S,3122,3,2,649.0,227.0,1920,Boroondara,-37.83508,145.0429,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1450000.0,VB,3122,1,0,216.0,104.0,1890,Boroondara,-37.82031,145.04043000000001,Southern Metropolitan,3199.0,180.57065
Heidelberg West,3,h,846000.0,S,3081,2,2,605.0,,,Banyule,-37.745909999999995,145.04449,Eastern Metropolitan,3099.0,83.6579
Hillside,4,h,628000.0,S,3037,2,1,480.0,120.0,2003,Melton,-37.70228,144.74316000000005,Western Metropolitan,3099.0,66.4375
Hillside,3,h,645500.0,S,3037,2,2,719.0,155.0,2000,Melton,-37.6883,144.74225,Western Metropolitan,3099.0,66.4375
Hoppers Crossing,3,h,575000.0,S,3029,1,4,592.0,,,Wyndham,-37.88157,144.69426,Western Metropolitan,3099.0,76.150444
Hoppers Crossing,4,h,525000.0,SP,3029,2,2,452.0,134.0,1993,Wyndham,-37.875170000000004,144.67094,Western Metropolitan,3099.0,76.150444
Hoppers Crossing,4,h,723000.0,S,3029,2,2,872.0,,,Wyndham,-37.872170000000004,144.68746000000004,Western Metropolitan,3099.0,76.150444
Jacana,3,h,626000.0,S,3047,1,2,622.0,87.0,1960,Hume,-37.68908,144.9116,Northern Metropolitan,3099.0,63.857143
Keilor,3,h,840000.0,S,3036,2,2,725.0,225.0,1970,Brimbank,-37.72465,144.8359,Western Metropolitan,3099.0,82.7045
Keilor East,4,h,1230000.0,S,3033,4,2,538.0,127.0,1990,Moonee Valley,-37.74975,144.86895,Western Metropolitan,3099.0,83.64286
Keilor East,3,h,933000.0,SP,3033,1,2,613.0,,,Moonee Valley,-37.7349,144.86225,Western Metropolitan,3099.0,83.64286
Kew,3,h,1950000.0,S,3101,2,2,460.0,,2000,Boroondara,-37.806459999999994,145.04651,Southern Metropolitan,3199.0,139.59813
Kew East,3,h,1650000.0,VB,3102,1,2,650.0,,,Boroondara,-37.79235,145.04789,Southern Metropolitan,3199.0,759.0833
Kew East,3,h,2125000.0,VB,3102,2,2,741.0,,,Boroondara,-37.7955,145.05046000000004,Southern Metropolitan,3199.0,759.0833
Kew East,2,h,1325000.0,PI,3102,1,2,422.0,88.0,1940,Boroondara,-37.79938,145.05662,Southern Metropolitan,3199.0,759.0833
Kew East,3,h,1975000.0,PI,3102,1,2,676.0,160.0,1925,Boroondara,-37.79546,145.04533,Southern Metropolitan,3199.0,759.0833
Kingsville,4,h,1140000.0,SP,3012,1,0,276.0,118.0,1915,Maribyrnong,-37.80774,144.88251,Western Metropolitan,3099.0,112.63158
Lalor,3,h,801000.0,S,3075,1,1,852.0,,,Whittlesea,-37.67601,145.02955,Northern Metropolitan,3099.0,71.84153
Lalor,3,h,596000.0,S,3075,1,2,570.0,,,Whittlesea,-37.66422,144.99893,Northern Metropolitan,3099.0,71.84153
Meadow Heights,3,h,370000.0,S,3048,1,1,784.0,95.0,1978,Hume,-37.658770000000004,144.91191,Northern Metropolitan,3099.0,127.436325
Mentone,3,t,995000.0,S,3194,3,2,248.0,166.0,2011,Kingston,-37.98087,145.06024,South-Eastern Metropolitan,3199.0,153.0
Mentone,3,h,950000.0,PI,3194,1,2,531.0,,,Kingston,-37.98023,145.08402,South-Eastern Metropolitan,3199.0,153.0
Mentone,3,t,792000.0,S,3194,2,2,156.0,,,Kingston,-37.979279999999996,145.0763,South-Eastern Metropolitan,3199.0,153.0
Mill Park,2,u,445000.0,SP,3082,1,1,265.0,,,Whittlesea,-37.65678,145.07811,Northern Metropolitan,3099.0,76.666664
Mill Park,3,h,675000.0,S,3082,1,4,640.0,,1980,Whittlesea,-37.65296,145.04564,Northern Metropolitan,3099.0,76.666664
Mill Park,4,h,721000.0,S,3082,2,2,603.0,,,Whittlesea,-37.673629999999996,145.06796,Northern Metropolitan,3099.0,76.666664
Mill Park,4,t,492000.0,S,3082,1,1,199.0,,,Whittlesea,-37.677,145.05658,Northern Metropolitan,3099.0,76.666664
Mill Park,4,h,900000.0,S,3082,2,2,609.0,231.0,2003,Whittlesea,-37.65898,145.08245,Northern Metropolitan,3099.0,76.666664
Mill Park,3,h,650000.0,S,3082,1,2,588.0,,,Whittlesea,-37.67434,145.05993999999995,Northern Metropolitan,3099.0,76.666664
Mitcham,4,h,1120000.0,SP,3132,2,2,981.0,,,Whitehorse,-37.81188,145.20051999999995,Eastern Metropolitan,3199.0,68.60526
Mitcham,3,h,961000.0,S,3132,2,1,625.0,,,Whitehorse,-37.82997,145.20978,Eastern Metropolitan,3199.0,68.60526
Mitcham,3,h,990000.0,SA,3132,1,0,680.0,,,Whitehorse,-37.82077,145.20391,Eastern Metropolitan,3199.0,68.60526
Mont Albert,3,t,1580000.0,S,3127,2,2,1153.0,,,Whitehorse,-37.82055,145.11168999999995,Eastern Metropolitan,3199.0,86.411766
Montmorency,4,h,940000.0,S,3094,2,2,870.0,,,Banyule,-37.7264,145.12749,Eastern Metropolitan,3099.0,115.08664
Moonee Ponds,4,h,1200000.0,VB,3039,1,1,455.0,145.0,1920,Moonee Valley,-37.76913,144.93236000000005,Western Metropolitan,3099.0,100.98077
Moonee Ponds,3,h,1007500.0,S,3039,1,1,450.0,,,Moonee Valley,-37.76375,144.93701000000001,Western Metropolitan,3099.0,100.98077
Moorabbin,3,u,828000.0,S,3189,2,2,301.0,117.0,1980,Kingston,-37.94511,145.04426999999995,Southern Metropolitan,3199.0,97.0
Mordialloc,4,h,1285000.0,S,3195,2,4,656.0,,,Kingston,-38.00394,145.1025,South-Eastern Metropolitan,3199.0,143.04225
Mount Waverley,4,h,1335000.0,SP,3149,1,3,731.0,145.0,1970,Monash,-37.86118,145.11506,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,3,h,1451000.0,S,3149,2,1,730.0,,,Monash,-37.88494,145.11951000000005,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,4,h,1480000.0,S,3149,2,2,695.0,160.0,1970,Monash,-37.86127000000001,145.14271000000005,Eastern Metropolitan,3199.0,119.41558
Mulgrave,3,h,850000.0,PI,3170,1,2,648.0,,,Monash,-37.93134000000001,145.17584,South-Eastern Metropolitan,3199.0,59.454544
Mulgrave,3,h,912000.0,S,3170,2,1,753.0,,,Monash,-37.9213,145.16366000000005,South-Eastern Metropolitan,3199.0,59.454544
Mulgrave,4,h,1100000.0,S,3170,2,2,748.0,152.0,1996,Monash,-37.9265,145.19758000000004,South-Eastern Metropolitan,3199.0,59.454544
Narre Warren,4,h,792500.0,S,3805,2,2,846.0,174.0,1996,Casey,-38.00626,145.29079,South-Eastern Metropolitan,3899.0,225.23529
Newport,3,h,1262000.0,SP,3015,2,2,343.0,110.0,1980,Hobsons Bay,-37.844609999999996,144.87515,Western Metropolitan,3099.0,132.04616
Newport,4,h,1210000.0,S,3015,1,0,325.0,160.0,1983,Hobsons Bay,-37.84373,144.88603999999995,Western Metropolitan,3099.0,132.04616
Niddrie,3,h,1186000.0,S,3042,1,4,654.0,112.0,1955,Moonee Valley,-37.73554,144.88517,Western Metropolitan,3099.0,81.57143
Northcote,3,h,1320000.0,S,3070,1,1,227.0,119.0,1920,Darebin,-37.77432,144.99111000000005,Northern Metropolitan,3099.0,113.28169
Northcote,2,h,1325000.0,S,3070,1,0,315.0,,,Darebin,-37.76603,144.99366,Northern Metropolitan,3099.0,113.28169
Northcote,2,h,780000.0,VB,3070,1,0,242.0,,,Darebin,-37.782540000000004,145.01013999999995,Northern Metropolitan,3099.0,113.28169
Oak Park,5,h,955000.0,S,3046,2,4,838.0,,,Moreland,-37.71302,144.90338,Northern Metropolitan,3099.0,69.03333
Oak Park,3,h,725000.0,SP,3046,1,1,327.0,111.0,1960,Moreland,-37.7151,144.92103,Northern Metropolitan,3099.0,69.03333
Oakleigh South,3,h,950000.0,PI,3167,1,2,660.0,,,Monash,-37.92745,145.08276,South-Eastern Metropolitan,3199.0,107.21739
Parkdale,3,h,1250000.0,S,3195,1,2,802.0,,,Kingston,-37.98752,145.08358,South-Eastern Metropolitan,3199.0,143.04225
Pascoe Vale,3,h,850000.0,VB,3044,1,1,712.0,133.0,1940,Moreland,-37.71594,144.92986000000005,Northern Metropolitan,3099.0,98.95
Pascoe Vale,3,h,1160000.0,S,3044,2,2,480.0,,,Moreland,-37.725229999999996,144.94567,Northern Metropolitan,3099.0,98.95
Point Cook,4,h,765000.0,S,3030,2,2,612.0,219.0,2004,Wyndham,-37.88177,144.74221,Western Metropolitan,3099.0,115.74806
Point Cook,4,h,635000.0,S,3030,2,2,334.0,244.0,2000,Wyndham,-37.90584000000001,144.74858,Western Metropolitan,3099.0,115.74806
Port Melbourne,2,h,1260000.0,S,3207,1,0,112.0,,,Port Phillip,-37.8379,144.94651000000005,Southern Metropolitan,3299.0,200.21011
Port Melbourne,3,h,1960000.0,SP,3207,2,0,253.0,230.0,1900,Port Phillip,-37.836,144.93701000000001,Southern Metropolitan,3299.0,200.21011
Prahran,3,h,1771000.0,S,3181,2,1,240.0,,,Stonnington,-37.8469,144.98705,Southern Metropolitan,3199.0,148.16957
Prahran,1,u,515000.0,S,3181,1,0,284.0,,,Stonnington,-37.85018,144.99006,Southern Metropolitan,3199.0,148.16957
Prahran,3,h,1610000.0,PI,3181,2,0,111.0,,1890,Stonnington,-37.85169000000001,145.00557,Southern Metropolitan,3199.0,148.16957
Preston,3,h,1035000.0,S,3072,1,2,696.0,,,Darebin,-37.73761,145.02119,Northern Metropolitan,3099.0,94.15603
Preston,3,h,880000.0,S,3072,1,0,480.0,,,Darebin,-37.73346,145.01506,Northern Metropolitan,3099.0,94.15603
Princes Hill,2,h,1625000.0,PI,3054,1,1,253.0,,,Yarra,-37.78243,144.96871000000004,Northern Metropolitan,3099.0,121.39855
Reservoir,3,h,930000.0,S,3073,1,2,735.0,,,Darebin,-37.714909999999996,145.02191000000005,Northern Metropolitan,3099.0,273.92648
Reservoir,4,h,912000.0,S,3073,1,2,871.0,,,Darebin,-37.700559999999996,145.00345,Northern Metropolitan,3099.0,273.92648
Reservoir,3,h,900000.0,S,3073,1,1,694.0,,,Darebin,-37.720890000000004,145.0153,Northern Metropolitan,3099.0,273.92648
Reservoir,3,h,935000.0,S,3073,1,2,768.0,,,Darebin,-37.7234,145.0266,Northern Metropolitan,3099.0,273.92648
Reservoir,2,u,465000.0,SP,3073,1,1,676.0,61.0,2012,Darebin,-37.71176,145.02142,Northern Metropolitan,3099.0,273.92648
Reservoir,2,h,920000.0,S,3073,1,2,665.0,100.0,1955,Darebin,-37.72303,145.01883999999995,Northern Metropolitan,3099.0,273.92648
Richmond,3,t,1500000.0,VB,3121,2,2,72.0,145.0,2011,Yarra,-37.81937,145.00146,Northern Metropolitan,3199.0,162.26274
Richmond,2,h,1200000.0,S,3121,1,0,135.0,86.0,1890,Yarra,-37.82132,145.00973,Northern Metropolitan,3199.0,162.26274
Ringwood,3,h,800000.0,S,3134,1,3,691.0,,,Maroondah,-37.80236,145.23916,Eastern Metropolitan,3199.0,116.58929
Ringwood,4,h,1335000.0,PI,3134,1,0,697.0,,1980,Maroondah,-37.81169000000001,145.22243999999995,Eastern Metropolitan,3199.0,116.58929
Ringwood,4,h,935000.0,S,3134,3,2,540.0,119.0,,Maroondah,-37.82782,145.22506,Eastern Metropolitan,3199.0,116.58929
Ringwood East,3,h,746000.0,S,3135,1,1,400.0,135.0,1950,Maroondah,-37.80954000000001,145.25538,Eastern Metropolitan,3199.0,104.117645
Ringwood North,4,h,1283000.0,S,3134,2,2,1019.0,,,Maroondah,-37.8004,145.23256999999995,Eastern Metropolitan,3199.0,116.58929
Rosanna,4,h,1365000.0,SP,3084,3,2,687.0,,,Banyule,-37.73184000000001,145.07061000000004,Eastern Metropolitan,3099.0,127.208336
Rosanna,4,h,1775000.0,S,3084,2,2,1240.0,,,Banyule,-37.74085,145.07055,Eastern Metropolitan,3099.0,127.208336
Roxburgh Park,3,h,380000.0,S,3064,1,1,372.0,92.0,2000,Hume,-37.62388,144.93701000000001,Northern Metropolitan,3099.0,71.40476
Sandringham,4,h,1665000.0,S,3191,3,2,780.0,,,Bayside,-37.9602,145.02026,Southern Metropolitan,3199.0,195.72
Sandringham,4,h,1915000.0,SP,3191,2,2,563.0,220.0,1910,Bayside,-37.95893,145.0128,Southern Metropolitan,3199.0,195.72
Scoresby,4,h,950000.0,S,3179,2,0,758.0,,1975,Knox,-37.88863,145.23435,Eastern Metropolitan,3199.0,76.545456
Scoresby,4,h,962000.0,S,3179,2,3,724.0,166.0,1985,Knox,-37.88919,145.2165,Eastern Metropolitan,3199.0,76.545456
South Melbourne,1,h,855000.0,S,3205,1,0,67.0,72.0,1900,Port Phillip,-37.8343,144.95529,Southern Metropolitan,3299.0,214.84666
South Yarra,3,h,1305000.0,SP,3141,1,0,174.0,110.0,1900,Stonnington,-37.84517,144.98727,Southern Metropolitan,3199.0,157.9126
Springvale,3,h,770000.0,SP,3171,1,4,585.0,,,Greater Dandenong,-37.93975,145.16326,South-Eastern Metropolitan,3199.0,67.85714
Strathmore,3,h,1720000.0,S,3041,1,2,631.0,,,Moonee Valley,-37.73887,144.91103,Western Metropolitan,3099.0,86.39995
Sunbury,3,h,405000.0,S,3429,1,3,515.0,101.0,1991,Hume,-37.57662,144.74767,Western Metropolitan,3499.0,131.29167
Sunbury,3,h,482000.0,S,3429,1,1,573.0,126.0,1965,Hume,-37.57123,144.72333999999995,Western Metropolitan,3499.0,131.29167
Sunbury,3,h,436000.0,SP,3429,2,2,350.0,220.0,2004,Hume,-37.58883,144.70202,Western Metropolitan,3499.0,131.29167
Sunshine,4,h,830000.0,PI,3020,1,3,502.0,,,Brimbank,-37.782090000000004,144.84581,Western Metropolitan,3099.0,69.55556
Sunshine North,4,h,665000.0,S,3020,2,3,600.0,183.0,1975,Brimbank,-37.76482,144.83375,Western Metropolitan,3099.0,69.55556
Sunshine North,3,h,610000.0,SP,3020,1,1,581.0,,,Brimbank,-37.7674,144.82421000000005,Western Metropolitan,3099.0,69.55556
Surrey Hills,3,u,1290000.0,S,3127,2,1,270.0,,,Whitehorse,-37.83404,145.0893,Southern Metropolitan,3199.0,86.411766
Surrey Hills,4,h,1810000.0,S,3127,3,2,349.0,223.0,1997,Whitehorse,-37.82832,145.09242,Southern Metropolitan,3199.0,86.411766
Surrey Hills,5,h,2230000.0,SA,3127,2,2,754.0,270.0,1905,Whitehorse,-37.828070000000004,145.10796000000005,Southern Metropolitan,3199.0,86.411766
Thomastown,3,h,600500.0,S,3074,1,1,552.0,,,Whittlesea,-37.683659999999996,145.02783,Northern Metropolitan,3099.0,82.5
Thomastown,3,h,640000.0,S,3074,1,2,680.0,,1950,Whittlesea,-37.6806,145.02402,Northern Metropolitan,3099.0,82.5
Thomastown,3,h,750000.0,S,3074,2,2,536.0,169.0,1980,Whittlesea,-37.67666,144.99161,Northern Metropolitan,3099.0,82.5
Thornbury,4,h,1605000.0,PI,3071,2,2,348.0,92.0,1930,Darebin,-37.75582,144.98951,Northern Metropolitan,3099.0,125.00877
Thornbury,3,h,1300000.0,SP,3071,1,2,531.0,,,Darebin,-37.75832,144.99017,Northern Metropolitan,3099.0,125.00877
Toorak,3,h,2076000.0,S,3142,1,2,302.0,,,Stonnington,-37.84213,145.02527,Southern Metropolitan,3199.0,244.5
Vermont,5,h,1150000.0,PI,3133,2,2,599.0,235.0,,Whitehorse,-37.84158,145.19762,Eastern Metropolitan,3199.0,76.181816
Viewbank,3,h,1009000.0,S,3084,2,2,663.0,136.0,1980,Banyule,-37.7417,145.0958,Eastern Metropolitan,3099.0,127.208336
Wallan,3,h,366000.0,S,3756,1,1,502.0,77.0,1978,,-37.40853,144.97749,Northern Victoria,3799.0,
Wantirna,3,h,1070000.0,S,3152,2,2,673.0,,,Knox,-37.86345,145.22871,Eastern Metropolitan,3199.0,92.3125
Wantirna South,4,h,1440000.0,S,3152,3,5,717.0,247.0,1985,Knox,-37.87831,145.24575,Eastern Metropolitan,3199.0,92.3125
Wantirna South,4,h,1060000.0,SP,3152,2,3,729.0,173.0,1970,Knox,-37.857279999999996,145.24839,Eastern Metropolitan,3199.0,92.3125
Watsonia,3,h,792000.0,S,3087,1,2,571.0,124.0,1960,Banyule,-37.71502,145.08844,Northern Metropolitan,3099.0,115.08664
Watsonia North,4,h,920000.0,PI,3087,2,2,966.0,,,Banyule,-37.7023,145.08357,Northern Metropolitan,3099.0,101.08874
Werribee,3,h,470000.0,S,3030,1,2,640.0,125.0,1985,Wyndham,-37.88537,144.65337,Western Metropolitan,3099.0,115.74806
Werribee,3,h,515000.0,SP,3030,2,1,251.0,194.0,2012,Wyndham,-37.90918,144.68325,Western Metropolitan,3099.0,115.74806
Werribee,4,h,603500.0,SP,3030,2,4,650.0,184.0,1994,Wyndham,-37.90336,144.67918,Western Metropolitan,3099.0,115.74806
West Footscray,3,h,870000.0,SP,3012,1,2,417.0,109.0,1950,Maribyrnong,-37.796440000000004,144.86388,Western Metropolitan,3099.0,112.63158
West Melbourne,3,t,1500000.0,SP,3003,2,1,862.0,209.0,1920,Melbourne,-37.80947000000001,144.94473,Northern Metropolitan,3099.0,130.206
Wheelers Hill,3,h,950000.0,S,3150,2,2,651.0,,,Monash,-37.91057,145.1719,South-Eastern Metropolitan,3199.0,124.02646
Wheelers Hill,4,h,1211000.0,S,3150,3,4,653.0,,,Monash,-37.90667,145.17368000000005,South-Eastern Metropolitan,3199.0,124.02646
Williams Landing,3,h,555000.0,SP,3027,2,2,265.0,25.0,2014,,-37.85504,144.73516,Western Metropolitan,3099.0,141.64102
Williamstown North,3,h,1190000.0,S,3016,2,2,297.0,,2005,Hobsons Bay,-37.85537,144.87578,Western Metropolitan,3099.0,191.09459
Windsor,3,h,1425000.0,S,3181,1,1,188.0,150.0,1907,Port Phillip,-37.85277,144.98485,Southern Metropolitan,3199.0,148.16957
Windsor,3,h,1970000.0,PI,3181,2,0,362.0,,1895,Port Phillip,-37.85327,144.99947,Southern Metropolitan,3199.0,148.16957
Windsor,2,h,1300000.0,VB,3181,1,1,258.0,,,Port Phillip,-37.855909999999994,144.99356,Southern Metropolitan,3199.0,148.16957
Yarraville,2,h,921000.0,S,3013,1,0,161.0,,,Maribyrnong,-37.81899,144.89507,Western Metropolitan,3099.0,135.60976
Yarraville,3,h,1190000.0,SP,3013,1,2,515.0,89.0,1955,Maribyrnong,-37.82067,144.87725,Western Metropolitan,3099.0,135.60976
Abbotsford,3,h,1000000.0,PI,3067,1,2,196.0,,1900,Yarra,-37.800940000000004,144.99569,Northern Metropolitan,3099.0,130.62402
Albanvale,3,h,506000.0,S,3021,1,2,544.0,120.0,1980,Brimbank,-37.74965,144.77008999999995,Western Metropolitan,3099.0,81.65
Altona North,3,h,880000.0,PI,3025,1,2,563.0,,,Hobsons Bay,-37.83879,144.84787,Western Metropolitan,3099.0,113.76471
Ardeer,3,h,730000.0,SP,3022,2,2,739.0,112.0,1970,Brimbank,-37.77245,144.8001,Western Metropolitan,3099.0,88.91185
Armadale,2,h,1460000.0,S,3143,1,1,181.0,80.0,1930,Stonnington,-37.8542,145.01506,Southern Metropolitan,3199.0,192.46378
Armadale,2,h,1726000.0,S,3143,2,2,269.0,128.0,1910,Stonnington,-37.85425,145.01545,Southern Metropolitan,3199.0,192.46378
